Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06, Ch07,t_rel,idx
65.964,21528.03125,-20827.369140625,-28278.712890625,88523.125,-24935.462890625,22644.927734375,22929.744140625,8.88101129998546,0
65.968,21639.994140625,-21838.59375,-28829.625,88683.0234375,-26170.46875,22751.953125,23837.259765625,8.885011299985464,0
65.972,21881.24609375,-21224.931640625,-28472.759765625,88603.6875,-25362.27734375,22735.025390625,23067.380859375,8.889011299985455,0
65.976,21785.525390625,-20241.931640625,-27930.478515625,88438.8984375,-24163.10546875,22623.421875,22157.958984375,8.89301129998546,0
65.98,21536.23046875,-20645.787109375,-28179.671875,88466.9375,-24700.35546875,22614.359375,22706.724609375,8.897011299985465,0
65.984,21558.740234375,-21810.69921875,-28824.619140625,88633.546875,-26137.1875,22715.76171875,23800.63671875,8.901011299985456,0
65.988,21838.572265625,-21422.150390625,-28590.896484375,88594.0625,-25600.078125,22729.015625,23232.509765625,8.90501129998546,0
65.992,21801.259765625,-20343.068359375,-27994.23046875,88418.8359375,-24270.369140625,22609.619140625,22179.224609375,8.909011299985465,0
65.996,21531.01171875,-20513.822265625,-28113.19921875,88409.7734375,-24522.6875,22572.18359375,22503.427734375,8.913011299985456,0
66.0,21490.93359375,-21706.322265625,-28779.771484375,88572.3984375,-26011.134765625,22669.9375,23677.853515625,8.917011299985461,0
66.004,21774.962890625,-21595.3125,-28700.212890625,88573.4609375,-25814.130859375,22702.765625,23367.837890625,8.921011299985466,0
66.008,21801.306640625,-20504.140625,-28089.8125,88399.9375,-24454.21484375,22589.78125,22258.068359375,8.925011299985457,0
66.012,21530.537109375,-20413.49609375,-28060.390625,88351.2890625,-24391.962890625,22529.38671875,22328.734375,8.929011299985461,0
66.016,21424.271484375,-21550.609375,-28704.765625,88500.4140625,-25814.05859375,22615.150390625,23485.28125,8.933011299985466,0
66.02,21695.54296875,-21736.71875,-28793.099609375,88546.3515625,-25991.728515625,22673.51171875,23479.05859375,8.937011299985457,0
66.024,21778.25,-20707.490234375,-28214.697265625,88385.3515625,-24691.630859375,22578.71875,22384.21484375,8.941011299985462,0
66.028,21525.244140625,-20353.19921875,-28037.791015625,88299.3359375,-24306.275390625,22495.509765625,22177.458984375,8.945011299985467,0
66.032,21374.296875,-21356.25,-28614.333984375,88422.4375,-25565.88671875,22558.025390625,23242.640625,8.949011299985457,0
66.036,21610.0,-21860.818359375,-28876.734375,88508.8515625,-26142.146484375,22635.630859375,23567.60546875,8.953011299985462,0
66.04,21752.57421875,-20925.26171875,-28346.23046875,88373.5,-24952.556640625,22564.103515625,22534.609375,8.957011299985467,0
66.044,21538.80859375,-20321.75,-28026.390625,88252.171875,-24250.390625,22463.51171875,22065.166015625,8.961011299985458,0
66.048,21339.181640625,-21153.287109375,-28512.958984375,88347.625,-25305.15234375,22508.291015625,22989.55859375,8.965011299985463,0
66.052,21519.115234375,-21941.90234375,-28941.65625,88474.8515625,-26247.431640625,22600.984375,23624.708984375,8.969011299985468,0
66.056,21719.765625,-21146.849609375,-28485.0625,88365.5859375,-25221.77734375,22558.09375,22701.02734375,8.973011299985458,0
66.06,21554.328125,-20328.478515625,-28041.38671875,88216.3125,-24244.30859375,22444.322265625,21987.296875,8.977011299985463,0
66.064,21322.396484375,-20953.849609375,-28415.634765625,88275.9140625,-25048.90234375,22460.4375,22731.306640625,8.981011299985454,0
66.068,21428.203125,-21979.0,-28980.63671875,88432.75,-26297.931640625,22560.40625,23641.015625,8.985011299985459,0
66.072,21668.171875,-21373.25,-28627.994140625,88351.6484375,-25497.984375,22539.212890625,22871.04296875,8.989011299985464,0
66.076,21575.85546875,-20383.693359375,-28086.140625,88183.7734375,-24296.833984375,22421.791015625,21951.462890625,8.993011299985454,0
66.08,21317.984375,-20781.421875,-28334.21484375,88207.0625,-24828.412109375,22410.802734375,22486.85546875,8.99701129998546,0
66.084,21345.759765625,-21947.43359375,-28980.615234375,88377.359375,-26268.74609375,22516.896484375,23592.85546875,9.001011299985464,0
66.088,21623.162109375,-21570.875,-28752.328125,88336.2109375,-25742.771484375,22525.931640625,23030.85546875,9.005011299985455,0
66.092,21589.068359375,-20488.478515625,-28155.806640625,88162.609375,-24410.037109375,22410.25,21974.400390625,9.00901129998546,0
66.096,21320.46484375,-20649.33984375,-28274.134765625,88150.546875,-24653.24609375,22373.537109375,22286.630859375,9.013011299985465,0
66.1,21279.98046875,-21841.57421875,-28940.775390625,88318.6484375,-26139.166015625,22471.646484375,23464.32421875,9.017011299985455,0
66.104,21569.755859375,-21740.416015625,-28864.98046875,88322.1484375,-25957.302734375,22510.818359375,23175.859375,9.02101129998546,0
66.108,21601.775390625,-20650.865234375,-28258.921875,88151.3125,-24595.546875,22401.046875,22065.94921875,9.025011299985465,0
66.112,21327.640625,-20555.140625,-28230.193359375,88100.2265625,-24525.572265625,22340.15625,22127.869140625,9.029011299985456,0
66.116,21229.771484375,-21681.119140625,-28866.125,88251.671875,-25936.15234375,22431.08984375,23287.703125,9.03301129998546,0
66.12,21509.125,-21884.681640625,-28962.68359375,88299.7890625,-26133.96875,22493.458984375,23300.458984375,9.037011299985465,0
66.124,21603.228515625,-20854.072265625,-28381.302734375,88143.734375,-24836.08984375,22404.650390625,22213.365234375,9.041011299985456,0
66.128,21358.181640625,-20493.271484375,-28203.275390625,88055.109375,-24439.384765625,22322.634765625,22000.412109375,9.045011299985461,0
66.132,21207.119140625,-21491.171875,-28778.625,88178.5625,-25690.369140625,22385.359375,23064.44921875,9.049011299985466,0
66.136,21445.681640625,-21998.099609375,-29045.083984375,88274.2109375,-26279.427734375,22471.978515625,23402.837890625,9.053011299985457,0
66.14,21593.046875,-21070.603515625,-28515.578125,88137.3984375,-25097.5625,22405.33984375,22379.615234375,9.057011299985462,0
66.144,21386.603515625,-20460.177734375,-28193.71484375,88013.4765625,-24383.44921875,22302.390625,21899.890625,9.061011299985466,0
66.148,21185.900390625,-21284.4375,-28674.556640625,88110.5625,-25430.25,22349.8125,22819.666015625,9.065011299985457,0
66.152,21364.380859375,-22078.73046875,-29109.359375,88243.609375,-26381.759765625,22445.203125,23473.384765625,9.069011299985462,0
