Time,Ch01,Ch02,Ch03,Ch04,Ch05,Ch06,Ch07,Ch08,Ch09,Ch10,Ch11,Ch12,Ch13
2298699.360514,27469.13671875,-4753.25634765625,-13066.0546875,22644.734375,23272.208984375,28015.880859375,-6804.82421875,169.28955078125,28658.94921875,5574.29443359375,843.7780151367188,765.8865356445312,489.9501953125
2298699.3721498,27831.177734375,-4788.42333984375,-13230.2294921875,23065.08984375,23559.453125,27366.259765625,-6526.89990234375,176.3777313232422,31109.103515625,6156.1279296875,931.9345703125,765.8865356445312,492.88275146484375
2298699.3758015,26402.40234375,-5184.84228515625,-13280.0126953125,22864.537109375,23130.228515625,27993.728515625,-7168.10302734375,180.60861206054688,32619.46875,6783.29833984375,1026.9603271484375,765.8865356445312,492.45361328125
2298699.3764797,25868.51171875,-5207.34765625,-13113.6669921875,22450.234375,22811.962890625,28715.494140625,-7515.3115234375,181.8207550048828,33058.78125,7430.6083984375,1125.0377197265625,765.8865356445312,491.21380615234375
2298699.3844059,27130.10546875,-4830.4560546875,-13025.3564453125,22559.5,23149.82421875,28254.083984375,-6987.4052734375,179.9139862060547,32369.04296875,8071.84228515625,1222.1943359375,765.8865356445312,492.11981201171875
2298699.3861459,27947.76171875,-4746.22265625,-13196.2314453125,23020.197265625,23564.412109375,27382.54296875,-6495.88134765625,174.8530731201172,30573.599609375,8681.609375,1314.5833740234375,765.8865356445312,493.3834533691406
2298699.3894661,26675.91796875,-5122.37646484375,-13275.3623046875,22921.109375,23220.32421875,27840.427734375,-7044.24462890625,166.6694793701172,27778.71484375,9237.138671875,1398.7545166015625,765.8865356445312,493.073486328125
2298699.3906865,25758.29296875,-5255.12744140625,-13127.328125,22467.58984375,22797.5625,28710.10546875,-7555.24755859375,155.46142578125,24168.255859375,9719.8779296875,1471.8968505859375,765.8865356445312,493.83642578125
2298699.3946297,26779.677734375,-4917.359375,-13001.5625,22483.96875,23038.79296875,28466.96484375,-7162.88134765625,141.39230346679688,19991.78125,10116.7939453125,1532.0355224609375,765.8865356445312,492.0245056152344
2298699.4054874,28026.390625,-4707.9091796875,-13163.0908203125,22945.431640625,23550.443359375,27429.630859375,-6490.77978515625,124.68766784667969,15547.013671875,10421.2705078125,1578.1683349609375,1578.1683349609375,494.4325256347656
2298699.4105216,26959.875,-5044.03125,-13253.0703125,22965.099609375,23319.271484375,27713.041015625,-6917.73974609375,105.63065338134766,11157.833984375,10633.5341796875,1610.3294677734375,1578.1683349609375,493.073486328125
2298699.4110457,25704.671875,-5289.79296875,-13137.2705078125,22509.07421875,22817.27734375,28674.24609375,-7570.43359375,84.5559310913086,7149.70556640625,10760.5751953125,1629.578125,1578.1683349609375,492.4297790527344
2298699.4160741,26488.6875,-4993.2724609375,-12990.09375,22437.552734375,22953.51171875,28621.556640625,-7301.42578125,61.8422966003418,3824.469970703125,10815.5546875,1637.908203125,1578.1683349609375,493.3119201660156
2298699.4182482,28044.490234375,-4676.1513671875,-13116.9580078125,22873.90234375,23520.68359375,27526.380859375,-6511.71240234375,37.90446090698242,1436.748046875,10816.7783203125,1638.09375,1578.1683349609375,492.9066467285156
2298699.4220122,27220.51171875,-4969.21630859375,-13226.0810546875,23007.609375,23399.234375,27614.59375,-6811.16650390625,13.184107780456543,173.8206787109375,10786.2392578125,1633.466552734375,1578.1683349609375,490.88006591796875
2298699.4230667,25748.900390625,-5294.27587890625,-13143.396484375,22583.009765625,22861.244140625,28594.400390625,-7535.1953125,-11.859848022460938,140.65597534179688,10747.935546875,1627.662841796875,1578.1683349609375,493.2880859375
2298699.4328198,26270.05859375,-5060.125,-12991.1435546875,22413.041015625,22883.91796875,28717.78125,-7395.7685546875,-36.76140594482422,1351.4010009765625,10726.0,1624.3394775390625,1660.3876953125,492.1437072753906
