Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06
8.976,-36963.32421875,-0.6445738673210144,0.41547545790672302,5.3701047897338867,0.72969025373458862,0.83579826354980469
8.98,-36986.16796875,-0.85257947444915771,0.72689181566238403,5.2088499069213867,0.69111239910125732,0.83579826354980469
8.984,-37478.76171875,-1.0324485301971436,1.0659500360488892,5.0273756980895996,0.64769762754440308,0.83579826354980469
8.988,-37307.26953125,-1.1814359426498413,1.3957908153533936,4.828455924987793,0.60010910034179688,0.83579826354980469
8.992,-36993.51171875,-1.2977111339569092,1.6840541362762451,4.6153478622436523,0.54912632703781128,0.83579826354980469
8.996,-36955.48046875,-1.3801435232162476,1.9047962427139282,4.3917708396911621,0.49563899636268616,0.49563899636268616
9,-37400.8671875,-1.4283956289291382,2.040313720703125,4.1618523597717285,0.44063457846641541,0.49563899636268616
9.004,-37361.48046875,-1.4430866241455078,2.0824992656707764,3.9300391674041748,0.38517683744430542,0.49563899636268616
9.008,-37038.2109375,-1.4256006479263306,2.0323371887207031,3.7009823322296143,0.33037853240966797,0.49563899636268616
9.012,-36941.71875,-1.3778972625732422,1.8986009359359741,3.479384183883667,0.27736467123031616,0.49563899636268616
9.016,-37292.08203125,-1.3026256561279297,1.696833610534668,3.2698092460632324,0.22722709178924561,0.49563899636268616
9.02,-37440.1796875,-1.2031126022338867,1.4474799633026123,3.0764667987823486,0.18097293376922607,0.49563899636268616
9.024,-37084.82421875,-1.0831344127655029,1.1731802225112915,2.9029819965362549,0.13946938514709473,0.49563899636268616
9.028,-36930.65625,-0.946857750415802,0.89653956890106201,2.7521679401397705,0.1033894419670105,0.49563899636268616
9.032,-37173.4609375,-0.79880553483963013,0.63809031248092651,2.6258270740509033,0.073164403438568115,0.048953890800476074
9.036,-37503.9609375,-0.64355534315109253,0.4141635000705719,2.5246272087097168,0.048953890800476074,0.048953890800476074
9.04,-37135.9609375,-0.48553729057312012,0.23574645817279816,2.4480388164520264,0.030631303787231445,0.048953890800476074
9.044,-36931.0625,-0.32915648818016052,0.10834399610757828,2.3943233489990234,0.017780721187591553,0.048953890800476074
9.048,-37090.78125,-0.17875942587852478,0.03195493295788765,2.3606014251708984,0.009713292121887207,0.048953890800476074
9.052,-37518.8359375,-0.038324616849422455,0.0014687763759866357,2.3429992198944092,0.0055022239685058594,0.048953890800476074
9.056,-37183.76953125,0.088693007826805115,0.0078664496541023254,2.3368542194366455,0.004032135009765625,0.048953890800476074
9.06,-36950.04296875,0.1993284672498703,0.039731841534376144,2.3369765281677246,0.0040614008903503418,0.048953890800476074
9.064,-37022.59375,0.29116964340209961,0.084779761731624603,2.33795166015625,0.0042946934700012207,0.048953890800476074
9.068,-37514.73828125,0.36243835091590881,0.13136155903339386,2.3344669342041016,0.003461003303527832,0.048953890800476074
9.072,-37237.0234375,0.41193404793739319,0.16968965530395508,2.3216369152069092,0.00039160251617431641,0.048953890800476074
9.076,-36960.89453125,0.43906387686729431,0.19277708232402802,2.2953028678894043,-0.0059083700180053711,-0.0059083700180053711
9.08,-36986.23828125,0.44401082396507263,0.19714562594890594,2.2522861957550049,-0.016199469566345215,-0.0059083700180053711
9.084,-37478.09375,0.42765983939170837,0.18289291858673096,2.190568208694458,-0.030964553356170654,-0.0059083700180053711
9.088,-37294.89453125,0.39131969213485718,0.15313109755516052,2.1094176769256592,-0.050378561019897461,-0.0059083700180053711
9.092,-37000.54296875,0.33671894669532776,0.11337964236736298,2.0094313621520996,-0.074298717081546783,-0.0059083700180053711
9.096,-36954.09375,0.26614898443222046,0.070835277438163757,1.8924709558486938,-0.1022796630859375,-0.0059083700180053711
9.1,-37394.98046875,0.18233811855316162,0.033247191458940506,1.7615182399749756,-0.13360807299613953,-0.0059083700180053711
9.104,-37364.48828125,0.088278613984584808,0.0077931135892868042,1.6204773187637329,-0.16734990477561951,-0.0059083700180053711
9.108,-37043.0234375,-0.012731343507766724,0.00016208710439968854,1.4738925695419312,-0.20241804420948029,-0.27188682556152344
9.112,-36943.625,-0.1171441525220871,0.013722752220928669,1.3266223669052124,-0.23765012621879578,-0.27188682556152344
9.116,-37286.07421875,-0.22140383720397949,0.049019657075405121,1.1835130453109741,-0.27188682556152344,-0.27188682556152344
9.12,-37453.32421875,-0.32202181220054626,0.10369805246591568,1.0490812063217163,-0.30404752492904663,-0.27188682556152344
9.124,-37088.23046875,-0.41558369994163513,0.17270979285240173,0.927207350730896,-0.33320397138595581,-0.27188682556152344
9.128,-36934.33203125,-0.49897050857543945,0.24897155165672302,0.82090270519256592,-0.35863575339317322,-0.27188682556152344
9.132,-37178.6875,-0.56948357820510864,0.32431158423423767,0.73215329647064209,-0.37986764311790466,-0.27188682556152344
9.136,-37520.4609375,-0.62469607591629028,0.39024519920349121,0.66181612014770508,-0.39669466018676758,-0.27188682556152344
9.14,-37141.46875,-0.66249817609786987,0.43890380859375,0.60959291458129883,-0.40918827056884766,-0.27188682556152344
9.144,-36935.6875,-0.68140631914138794,0.46431460976600647,0.57412195205688477,-0.41767415404319763,-0.27188682556152344
9.148,-37097.17578125,-0.68059206008911133,0.46320551633834839,0.55314302444458008,-0.42269301414489746,-0.27188682556152344
9.152,-37536.29296875,-0.65964925289154053,0.43513712286949158,0.54369717836380005,-0.42495283484458923,-0.27188682556152344
9.156,-37189.0546875,-0.61857509613037109,0.38263511657714844,0.54237586259841919,-0.42526888847351074,-0.42526888847351074
9.16,-36941.01171875,-0.55785876512527466,0.31120643019676208,0.54560881853103638,-0.42449545860290527,-0.42526888847351074
9.164,-37023.88671875,-0.47834458947181702,0.2288135290145874,0.5499495267868042,-0.42345705628395081,-0.42526888847351074
9.168,-37515.64453125,-0.38109174370765686,0.14523093402385712,0.55234545469284058,-0.42288389801979065,-0.42526888847351074
9.172,-37230.46875,-0.26743030548095703,0.071518957614898682,0.55037897825241089,-0.42335429787635803,-0.42526888847351074
9.176,-36951.8046875,-0.13891108334064484,0.01929628849029541,0.54245537519454956,-0.42524990439414978,-0.42526888847351074
9.18,-36984.23046875,0.0028600271325558424,8.1797552411444485e-06,0.52791774272918701,-0.42872780561447144,-0.42526888847351074
9.184,-37471.75,0.15607905387878418,0.024360671639442444,0.50708597898483276,-0.4337114691734314,-0.42526888847351074
9.188,-37288.8359375,0.31845244765281677,0.10141196101903915,0.48119840025901794,-0.43990468978881836,-0.42526888847351074
9.192,-36988.73828125,0.48727050423622131,0.23743255436420441,0.45226591825485229,-0.44682636857032776,-0.42526888847351074
9.196,-36962.91796875,0.65958213806152344,0.43504858016967773,0.42287096381187439,-0.45385861396789551,-0.45385861396789551
9.2,-37394.64453125,0.83201217651367188,0.69224435091018677,0.39590954780578613,-0.46030870079994202,-0.45385861396789551
9.204,-37353.54296875,1.0006227493286133,1.0012458562850952,0.37428450584411621,-0.46548217535018921,-0.45385861396789551
9.208,-37031.0546875,1.1611925363540649,1.3483680486679077,0.3606051504611969,-0.46875470876693726,-0.45385861396789551
9.212,-36947.92578125,1.3094320297241211,1.7146123647689819,0.35692539811134338,-0.46963509917259216,-0.45385861396789551
9.216,-37289.5234375,1.4409008026123047,2.0761954784393311,0.36451259255409241,-0.4678199291229248,-0.45385861396789551
9.22,-37432.10546875,1.5511033535003662,2.405921459197998,0.38368144631385803,-0.46323409676551819,-0.45385861396789551
9.224,-37080.3359375,1.6357829570770264,2.6757857799530029,0.41373357176780701,-0.45604458451271057,-0.45385861396789551
9.228,-36934.8046875,1.6909869909286499,2.8594372272491455,0.45299148559570312,-0.44665274024009705,-0.45385861396789551
