Time, Ch01, Ch02, Ch03, Ch04, Ch05
16.672,-32670.572265625,-0.13660998642444611,0.018662288784980774,31.104782104492188,34.265605926513672
16.676,-33181.3125,0.64895904064178467,0.42114782333374023,30.981363296508789,30.981363296508789
16.68,-32677.009765625,1.3874108791351318,1.9249089956283569,30.971538543701172,30.981363296508789
16.684,-32333.353515625,2.0669326782226562,4.2722105979919434,31.052343368530273,30.981363296508789
16.688,-32561.759765625,2.6773104667663574,7.1679906845092773,31.187835693359375,30.981363296508789
16.692,-33196.59375,3.2103602886199951,10.306414604187012,31.332818984985352,30.981363296508789
16.696,-32747.177734375,3.6599521636962891,13.395248413085938,31.437301635742188,30.981363296508789
16.7,-32356.453125,4.0218911170959473,16.175607681274414,31.451547622680664,30.981363296508789
16.704,-32476.666015625,4.2940506935119629,18.438869476318359,31.331045150756836,30.981363296508789
16.708,-33166.08203125,4.4763808250427246,20.037984848022461,31.041009902954102,30.981363296508789
16.712,-32825.0859375,4.5705785751342773,20.890188217163086,30.5599365234375,30.981363296508789
16.716,-32393.125,4.5799956321716309,20.976360321044922,29.881902694702148,29.881902694702148
16.72,-32415.15234375,4.5097188949584961,20.337564468383789,29.017354965209961,29.881902694702148
16.724,-33087.9921875,4.3662896156311035,19.064483642578125,27.992364883422852,29.881902694702148
16.728,-32916.66796875,4.1571907997131348,17.282236099243164,26.846389770507812,29.881902694702148
16.732,-32446.365234375,3.8907368183135986,15.137832641601562,25.628826141357422,29.881902694702148
16.736,-32372.66796875,3.5760586261749268,12.788195610046387,24.394598007202148,29.881902694702148
16.74,-32976.32421875,3.2226862907409668,10.385706901550293,23.19927978515625,29.881902694702148
16.744,-33007.125,2.8401274681091309,8.0663251876831055,22.094264984130859,29.881902694702148
16.748,-32512.572265625,2.4378161430358887,5.9429473876953125,21.122314453125,29.881902694702148
16.752,-32351.568359375,2.025007963180542,4.1006574630737305,20.314001083374023,29.881902694702148
16.756,-32824.0859375,1.6104246377944946,2.5934672355651855,19.685247421264648,19.685247421264648
16.76,-33102.7734375,1.2021071910858154,1.4450616836547852,19.236297607421875,19.685247421264648
16.764,-32589.69921875,0.80742788314819336,0.6519397497177124,18.952001571655273,19.685247421264648
16.768,-32340.43359375,0.43284407258033752,0.18735401332378387,18.803503036499023,19.685247421264648
16.772,-32661.25,0.083710134029388428,0.0070073865354061127,18.751094818115234,19.685247421264648
16.776,-33179.07421875,-0.2355063408613205,0.055463235825300217,18.747875213623047,19.685247421264648
16.78,-32673.265625,-0.52117049694061279,0.27161869406700134,18.743947982788086,19.685247421264648
16.784,-32342.03125,-0.77082616090774536,0.59417295455932617,18.690719604492188,19.685247421264648
16.788,-32552.38671875,-0.98326051235198975,0.96680116653442383,18.544927597045898,19.685247421264648
16.792,-33190.2734375,-1.1581897735595703,1.341403603553772,18.27203369140625,19.685247421264648
16.796,-32750.228515625,-1.2961604595184326,1.6800317764282227,17.848800659179688,17.848800659179688
16.8,-32366.18359375,-1.398607611656189,1.9561030864715576,17.264776229858398,17.848800659179688
16.804,-32466.84375,-1.4676793813705444,2.1540827751159668,16.522680282592773,17.848800659179688
16.808,-33150.4375,-1.5060443878173828,2.2681694030761719,15.637776374816895,17.848800659179688
16.812,-32837.61328125,-1.5168739557266235,2.3009066581726074,14.636177062988281,17.848800659179688
16.816,-32394.74609375,-1.5036811828613281,2.2610569000244141,13.55242919921875,17.848800659179688
16.82,-32404.880859375,-1.4700056314468384,2.1609165668487549,12.426541328430176,17.848800659179688
16.824,-33071.3046875,-1.419355034828186,2.0145690441131592,11.300707817077637,17.848800659179688
16.828,-32923.58203125,-1.3552978038787842,1.8368320465087891,10.215950012207031,17.848800659179688
16.832,-32444.859375,-1.2812668085098267,1.6416444778442383,9.209075927734375,17.848800659179688
16.836,-32362.990234375,-1.2002931833267212,1.4407037496566772,8.3101711273193359,8.3101711273193359
16.84,-32953.69921875,-1.1150833368301392,1.2434108257293701,7.5407562255859375,8.3101711273193359
16.844,-33020.14453125,-1.028140664100647,1.0570732355117798,6.9127058982849121,8.3101711273193359
16.848,-32515.337890625,-0.94164246320724487,0.88669049739837646,6.4280266761779785,8.3101711273193359
16.852,-32340.71875,-0.85739403963088989,0.73512446880340576,6.0794134140014648,8.3101711273193359
16.856,-32802.9609375,-0.77694588899612427,0.60364484786987305,5.8514342308044434,8.3101711273193359
16.86,-33120.8984375,-0.70154380798339844,0.49216374754905701,5.7222738265991211,8.3101711273193359
16.864,-32593.302734375,-0.63206022977828979,0.39950013160705566,5.6658501625061035,8.3101711273193359
16.868,-32330.15625,-0.56918048858642578,0.32396641373634338,5.654047966003418,8.3101711273193359
16.872,-32659.869140625,-0.51347434520721436,0.2636559009552002,5.6589484214782715,8.3101711273193359
16.876,-33186.125,-0.46517124772071838,0.21638429164886475,5.6548528671264648,5.6548528671264648
16.88,-32680.587890625,-0.42415612936019897,0.17990843951702118,5.6199531555175781,5.6548528671264648
16.884,-32335.787109375,-0.39025348424911499,0.15229777991771698,5.5375547409057617,5.6548528671264648
16.888,-32557.75,-0.36325064301490784,0.13195104897022247,5.3968338966369629,5.6548528671264648
16.892,-33188.3671875,-0.34271067380905151,0.11745059490203857,5.19305419921875,5.6548528671264648
16.896,-32757.44921875,-0.32798543572425842,0.10757444798946381,4.9273018836975098,5.6548528671264648
16.9,-32361.9375,-0.31825876235961914,0.10128863900899887,4.6058149337768555,5.6548528671264648
16.904,-32477.21484375,-0.31244382262229919,0.097621142864227295,4.2389898300170898,5.6548528671264648
16.908,-33152.01171875,-0.30924758315086365,0.095634065568447113,3.8401427268981934,5.6548528671264648
16.912,-32840.70703125,-0.30737441778182983,0.094479024410247803,3.4242286682128906,5.6548528671264648
16.916,-32398.228515625,-0.30543583631515503,0.093291044235229492,3.0065670013427734,3.0065670013427734
16.92,-32415.75,-0.30174678564071655,0.091051124036312103,2.6016368865966797,3.0065670013427734
16.924,-33067.11328125,-0.29450201988220215,0.086731433868408203,2.2220816612243652,3.0065670013427734
16.928,-32923.91796875,-0.28202939033508301,0.079540587961673737,1.8780282735824585,3.0065670013427734
16.932,-32458.119140625,-0.26265758275985718,0.068989016115665436,1.5766512155532837,3.0065670013427734
16.936,-32365.5625,-0.23461000621318817,0.055041849613189697,1.3219881057739258,3.0065670013427734
16.94,-32947.76171875,-0.19627341628074646,0.038523249328136444,1.1150443553924561,3.0065670013427734
16.944,-33017.26171875,-0.14637990295886993,0.021427076309919357,0.95414656400680542,3.0065670013427734
16.948,-32533.57421875,-0.083922348916530609,0.0070429607294499874,0.83542841672897339,3.0065670013427734
16.952,-32340.765625,-0.0082636699080467224,6.8288238253444433e-05,0.75341671705245972,0.70167732238769531
16.956,-32793.6875,0.080629825592041016,0.0065011694096028805,0.70167732238769531,0.70167732238769531
16.96,-33115.3671875,0.18228118121623993,0.033226430416107178,0.67344063520431519,0.70167732238769531
16.964,-32606.056640625,0.29581484198570251,0.087506413459777832,0.6621519923210144,0.70167732238769531
16.968,-32333.615234375,0.41971945762634277,0.17616443336009979,0.66192817687988281,0.70167732238769531
16.972,-32643.15234375,0.55177241563796997,0.3044528067111969,0.66787707805633545,0.70167732238769531
16.976,-33186.98828125,0.68936508893966675,0.47522419691085815,0.67627227306365967,0.70167732238769531
16.98,-32696.10546875,0.8295588493347168,0.68816787004470825,0.68460321426391602,0.70167732238769531
16.984,-32335.380859375,0.96879100799560547,0.9385560154914856,0.69149094820022583,0.70167732238769531
16.988,-32542.875,1.1029701232910156,1.2165429592132568,0.69648581743240356,0.70167732238769531
16.992,-33193.13671875,1.2278867959976196,1.5077060461044312,0.69981181621551514,0.70167732238769531
16.996,-32761.865234375,1.3393186330795288,1.7937743663787842,0.70208674669265747,0.70208674669265747
17,-32362.177734375,1.4330886602401733,2.0537428855895996,0.70403945446014404,0.70208674669265747
17.004,-32460.646484375,1.5054000616073608,2.2662291526794434,0.70628243684768677,0.70208674669265747
17.008,-33152.39453125,1.553004264831543,2.4118225574493408,0.70915544033050537,0.70208674669265747
17.012,-32846.8359375,1.573089599609375,2.4746108055114746,0.71262961626052856,0.70208674669265747
17.016,-32402.375,1.5634267330169678,2.444303035736084,0.71629446744918823,0.70208674669265747
17.02,-32398.896484375,1.5227136611938477,2.3186569213867188,0.71944934129714966,0.70208674669265747
17.024,-33067.7734375,1.4505519866943359,2.1041011810302734,0.72123992443084717,0.70208674669265747
17.028,-32933.23828125,1.3472461700439453,1.8150724172592163,0.72080469131469727,0.70208674669265747
17.032,-32459.025390625,1.2139499187469482,1.4736744165420532,0.7174452543258667,0.7108006477355957
17.036,-32363.46484375,1.0528386831283569,1.1084693670272827,0.7108006477355957,0.7108006477355957
17.04,-32949.09375,0.86686360836029053,0.75145244598388672,0.70096147060394287,0.7108006477355957
17.044,-33026.9375,0.65950298309326172,0.43494415283203125,0.68851888179779053,0.7108006477355957
17.048,-32535.150390625,0.43482288718223572,0.1890709400177002,0.67456656694412231,0.7108006477355957
17.052,-32350.974609375,0.19740240275859833,0.038967709988355637,0.66064339876174927,0.7108006477355957
17.056,-32791.8046875,-0.047969043254852295,0.0023010291624814272,0.6486164927482605,0.7108006477355957
17.06,-33126.48046875,-0.29634395241737366,0.087819740176200867,0.64052951335906982,0.7108006477355957
17.064,-32612.447265625,-0.54257667064666748,0.29438942670822144,0.63842743635177612,0.7108006477355957
17.068,-32347.703125,-0.78161591291427612,0.61092346906661987,0.64416646957397461,0.7108006477355957
17.072,-32637.3125,-1.0087249279022217,1.0175260305404663,0.65924394130706787,0.7108006477355957
17.076,-33191.83203125,-1.2193059921264648,1.4867070913314819,0.68465030193328857,0.68465030193328857
17.08,-32691.38671875,-1.4089059829711914,1.9850162267684937,0.7207525372505188,0.68465030193328857
17.084,-32351.375,-1.5735870599746704,2.4761765003204346,0.76723003387451172,0.68465030193328857
17.088,-32539.96484375,-1.7100496292114258,2.9242699146270752,0.82307654619216919,0.68465030193328857
17.092,-33187.82421875,-1.815500020980835,3.2960402965545654,0.88664835691452026,0.68465030193328857
17.096,-32770.51953125,-1.887734055519104,3.5635402202606201,0.95576763153076172,0.68465030193328857
17.1,-32380.630859375,-1.9252738952636719,3.7066795825958252,1.027875542640686,0.68465030193328857
17.104,-32459.693359375,-1.9272991418838501,3.7144820690155029,1.1002126932144165,0.68465030193328857
17.108,-33148.0546875,-1.8936628103256226,3.5859591960906982,1.1700191497802734,0.68465030193328857
17.112,-32863.95703125,-1.8250834941864014,3.3309299945831299,1.2347482442855835,1.2922643423080444
17.116,-32415.869140625,-1.7231070995330811,2.9690983295440674,1.2922643423080444,1.2922643423080444
17.12,-32409.384765625,-1.5898663997650146,2.5276751518249512,1.3409967422485352,1.2922643423080444
17.124,-33063.53125,-1.4280993938446045,2.0394680500030518,1.3800513744354248,1.2922643423080444
17.128,-32958.21875,-1.2412983179092407,1.5408216714859009,1.4092773199081421,1.2922643423080444
17.132,-32471.041015625,-1.0335296392440796,1.0681835412979126,1.4292609691619873,1.2922643423080444
17.136,-32369.90234375,-0.80914211273193359,0.65471094846725464,1.4412543773651123,1.2922643423080444
17.14,-32939.03125,-0.57273882627487183,0.32802978157997131,1.4470443725585938,1.2922643423080444
17.144,-33051.4921875,-0.32915323972702026,0.10834185779094696,1.4487826824188232,1.2922643423080444
17.148,-32544.94921875,-0.083239257335662842,0.0069287740625441074,1.4487806558609009,1.2922643423080444
17.152,-32353.572265625,0.16022415459156036,0.025671780109405518,1.449292778968811,1.2922643423080444
17.156,-32787.1796875,0.39651736617088318,0.15722604095935822,1.4523071050643921,1.4523071050643921
17.16,-33151.32421875,0.62116605043411255,0.38584727048873901,1.4593595266342163,1.4523071050643921
17.164,-32624.177734375,0.83009260892868042,0.68905371427536011,1.4713904857635498,1.4523071050643921
17.168,-32342.38671875,1.0194991827011108,1.0393787622451782,1.4886547327041626,1.4523071050643921
17.172,-32643.130859375,1.185938835144043,1.4064508676528931,1.5106948614120483,1.4523071050643921
17.176,-33200.90625,1.3266903162002563,1.7601070404052734,1.5363925695419312,1.4523071050643921
