Time, Ch01, Ch02, Ch03, Ch04, Ch05, Ch06
96.508,-6270.31396484375,-0.19961726665496826,0.039847057312726974,2.6264457702636719,0.07331240177154541,0.11722052097320557
96.512,-5186.7490234375,-0.21172721683979034,0.044828414916992188,2.6127181053161621,0.070028245449066162,0.11722052097320557
96.516,-5623.9130859375,-0.207489013671875,0.043051689863204956,2.5838527679443359,0.063122689723968506,0.063122689723968506
96.52,-7186.81884765625,-0.18967477977275848,0.035976521670818329,2.5356395244598389,0.05158841609954834,0.063122689723968506
96.524,-6576.84912109375,-0.16092821955680847,0.025897890329360962,2.4652721881866455,0.034754097461700439,0.063122689723968506
96.528,-5403.16162109375,-0.12421171367168427,0.01542854867875576,2.3716273307800293,0.012351036071777344,0.063122689723968506
96.532,-5428.72021484375,-0.083561420440673828,0.0069825113750994205,2.2553908824920654,-0.015456736087799072,0.063122689723968506
96.536,-6939.76953125,-0.044051282107830048,0.0019405154744163156,2.1190109252929688,-0.048083484172821045,0.063122689723968506
96.54,-6763.7685546875,-0.010649902746081352,0.00011342042125761509,1.9665088653564453,-0.084567248821258545,0.063122689723968506
96.544,-5568.95849609375,0.012876030988991261,0.0001657921529840678,1.8031644821166992,-0.1236448660492897,0.063122689723968506
96.548,-5327.43994140625,0.02385357953608036,0.000568993273191154,1.6351048946380615,-0.16385050117969513,0.063122689723968506
96.552,-6627.60791015625,0.020021146163344383,0.00040084630018100142,1.4687707424163818,-0.20364336669445038,-0.24153406918048859
